decimalLatitude,decimalLongitude,Dollar value increase from Dung Beetles,Cattle number increase from Dung Beetles,Measured dollar value,Measured cattle numbers
-43.446728944734296,147.25778690192845,NA,NA,97614.41279497459,69.2792141908975
-43.42829130697141,146.94218019441232,NA,NA,76689.4417370812,54.42827660545153
-43.42020988753489,146.99685673618916,NA,NA,130284.33349622709,92.4658151144266
-43.406080952454225,147.19230075653599,NA,NA,26996.492113073768,19.16003698585789
-43.40050622033444,147.24151897737312,NA,NA,135013.86760529538,95.8224752344183
-43.39801902825454,147.29847154249552,NA,NA,606.0215961945825,0.4301075913375319
-43.38789488170976,147.3499957020721,NA,NA,7944.122356817081,5.638128003418794
-43.384761987910444,146.93608784905203,NA,NA,1310.4136334022392,0.9300309676382109
-43.37035282894141,147.18951531490313,NA,NA,15439.396826171156,10.957698244266258
-43.358013939446884,147.24243366764406,NA,NA,115663.30265654344,82.08893020336653
-43.35178987049857,147.2913495665655,NA,NA,53240.64839298401,37.786123770748056
-43.33852106529246,146.9291347215446,NA,NA,4854.946224438943,3.445668008828207
-43.33343863753721,146.98543275871913,215037.30867252307,152.61696853976088,141229.67522960686,100.23397816153786
-43.304669249459515,147.0757042951729,NA,NA,861.2640306091502,0.6112590706949256
-43.31986703465646,147.24616101270584,NA,NA,54034.50020016225,38.349538821974626
-43.30813881421849,147.28572018384767,NA,NA,242971.73762886503,172.44268107087652
-43.30493606057299,147.32086331918828,NA,NA,9171.06393905644,6.50891691913161
-43.286859047129006,146.9813604845418,NA,NA,66161.4544108124,46.95631966700667
-43.28145138868571,147.040473242295,NA,NA,322084.5691815125,228.59089367034247
-43.28298272082909,147.0816981918764,NA,NA,170429.16041782775,120.9575304597784
-43.263220670347486,147.1642835790925,NA,NA,65955.78770060925,46.81035322967299
-43.25919117761373,147.21503807958348,NA,NA,48292.68412903596,34.274438700522325
-43.236812570042225,147.39233625286093,NA,NA,18354.498090061516,13.026613264770415
-43.199468026189756,147.7580749779363,NA,NA,3772.407489961587,2.6773651454659952
-43.20298249625694,147.80075860596526,NA,NA,6719.6482299416275,4.769090298042319
-43.1924897038271,147.85773671529742,NA,NA,474.3661774683784,0.3366686852153147
-43.24065951893088,146.97438500367335,NA,NA,32012.550311096613,22.720049901417042
-43.24124521212069,147.02817058012238,NA,NA,77193.73176016606,54.78618293837194
-43.22813628152592,147.10429797869375,NA,NA,131339.27872477993,93.21453422624552
-43.223905821759296,147.15208838887602,NA,NA,128700.51879004228,91.34174506035647
-43.21871602309027,147.21091022828602,NA,NA,1554.8986240006127,1.1035476394610453
-43.21443161943053,147.24929095033858,NA,NA,8681.236114199737,6.1612747439316795
-43.214040046549954,147.35309582782367,NA,NA,4490.531384960238,3.187034339929197
-43.2057456549945,147.39408944503327,NA,NA,284294.9771734687,201.7707432033135
-43.21406934441129,147.424437831896,NA,NA,26350.07158302228,18.70125733358572
-43.16597830646142,147.70576563045535,NA,NA,4996.266127158898,3.5459660235336394
-43.16810699912719,147.74273302440525,26745.533683342415,18.981925964047136,24629.637581580653,17.480225395018206
-43.16240369019208,147.8017412411166,NA,NA,27780.31112804415,19.716331531614017
-43.157479118280314,147.845509386666,NA,NA,27041.201538553523,19.191768302734936
-43.19987596429486,146.9083139509098,NA,NA,34780.96497134906,24.68485803502417
-43.19629187085492,146.960835727645,NA,NA,117858.91806812111,83.64720941669349
-43.18549905389155,147.03020914655295,NA,NA,271908.92744859686,192.98007625876284
-43.17804498973852,147.14474898858762,NA,NA,117392.43480988283,83.31613542220215
-43.172534292603466,147.20384152967415,NA,NA,33186.672800522014,23.553351881136987
-43.15938688889169,147.32340187778837,NA,NA,351002.12271453283,249.11435252983168
-43.156345138755704,147.37548010104578,NA,NA,506749.11045496294,359.6516042973477
-43.13718297178235,147.69690985799136,NA,NA,10924.839984998462,7.75361248048152
-43.12536015184605,147.7399238379369,NA,NA,25525.92548526514,18.116341721266956
-43.116263891375226,147.79440348773147,NA,NA,23659.519059749044,16.79170976561323
-43.108929815255024,147.85188752291967,NA,NA,10615.947709316615,7.534384463673963
-43.15368662050036,146.90138653503038,NA,NA,260486.47830768235,184.87329901183986
-43.14654900190435,146.95467170647618,NA,NA,241313.2431931376,171.26560907958665
-43.14382748639763,147.02449295906493,NA,NA,261232.1276395091,185.4025036476289
-43.1373573419493,147.07864164505466,NA,NA,249168.33487683337,176.84054994807195
-43.131871908141285,147.13771375723255,NA,NA,67192.23563532044,47.687889024358014
-43.12636531310942,147.19677936683277,NA,NA,98929.83209247954,70.21279779452061
-43.11702435081401,147.24746079735928,NA,NA,30383.357238070028,21.56377376726049
-43.109044297703704,147.32491788719574,NA,NA,203894.46092134324,144.70863088810734
-43.11199961870479,147.36626232908256,NA,NA,301823.20825415436,214.21093559556732
-43.075774704039766,147.67288138428614,NA,NA,902.4417676047833,0.6404838662915424
-43.07491834413937,147.7282167265576,NA,NA,49411.716454087866,35.068641912056684
-43.071871490139436,147.78628856237117,NA,NA,82363.33817492171,58.455172586885524
-43.06806009698954,147.84870404441602,NA,NA,39529.623843437126,28.05509144317752
-43.05863764704899,147.9050506986864,NA,NA,343.6415056598759,0.24389035178131718
-43.05624631779147,147.94365375041093,NA,NA,6820.7669264475535,4.840856583710116
-43.10209213865643,146.9535300565894,NA,NA,107821.64791729907,76.52352584620232
-43.09577048943566,147.01285436220977,NA,NA,160435.39431747617,113.8647227235459
-43.0911928864817,147.0716398325621,NA,NA,186562.70540589176,132.40788176429507
-43.08020902552115,147.18972373074462,NA,NA,949.3505090098457,0.6737760887223887
-43.0761670405481,147.24593887819447,NA,NA,7674.474627623932,5.446752752039696
-43.07262731248486,147.35110252019462,NA,NA,96006.47039701958,68.13802015402383
-43.0393310469456,147.4247459668389,NA,NA,269.76978831025156,0.1914618795672474
-43.04111928312589,147.62815756774106,NA,NA,4105.875065822291,2.914034823152797
-43.03542838693092,147.66179668568773,NA,NA,12206.923039663789,8.66353657889552
-43.033010007354896,147.71694807492847,NA,NA,63754.94805694186,45.24836625758826
-43.04349577181693,147.76246807385894,NA,NA,7343.169226566444,5.211617619990379
-43.011377142354405,147.85462986424218,NA,NA,1254.1706208805613,0.8901139963666155
-43.01160345117863,147.89842136042816,NA,NA,105.87686447600133,0.07514326790347858
-42.994732237375864,147.94116101956254,NA,NA,2055.3982602315114,1.4587638468640962
-43.06134611164972,146.88755091160613,NA,NA,3.769375562952407,0.002675213316502773
-43.05593224981893,146.9465885245299,NA,NA,88846.88092870502,63.05669334897447
-43.0502627314883,147.00521569172884,NA,NA,151783.25497104245,107.72409863097405
-43.04500797199228,147.06543156824455,NA,NA,160996.32538892032,114.26282852300946
-43.03956379438862,147.1236627932947,NA,NA,101844.46890023797,72.28138317972886
-43.03406537096503,147.18267461240893,NA,NA,10716.300411317263,7.605607105264204
-43.02827818398225,147.24106084060392,NA,NA,37360.71073794547,26.515763476185573
-43.020051402273644,147.30595088361486,NA,NA,11343.970532105528,8.051079156923725
-43.013115809943265,147.4163719107962,NA,NA,14052.423572335194,9.973331137214474
-43.005290557652884,147.48867833120326,NA,NA,19819.037918670416,14.066031170099658
-42.99557887802621,147.521233531127,NA,NA,48387.88717745868,34.342006513455416
-43.00226150394038,147.65698070035808,NA,NA,18774.174151784795,13.324467105596023
-42.98104471045506,147.70362200476146,NA,NA,4769.332561122601,3.384906005055075
-42.97124209534029,147.84547164685452,NA,NA,3890.113898951952,2.760904115650782
-42.966480604901164,147.89035925763096,NA,NA,5057.646342542249,3.5895289869001057
-43.020583539419206,146.82162558883894,NA,NA,6662.033193664175,4.7281995696693935
-43.01519482865568,146.8806426863969,NA,NA,227660.88340616482,161.57621249550377
-43.00978497832844,146.93965340470496,NA,NA,411061.61007317697,291.739964565775
-43.004292902085034,146.99854378693607,NA,NA,203565.06041337893,144.47484770289492
-42.998780635572295,147.05781611857992,NA,NA,270331.73783873505,191.86070818930804
-42.99342864461736,147.11664704279087,NA,NA,91812.99524902858,65.16181351953767
-42.98793429078005,147.17563200284147,NA,NA,28786.57552326427,20.4305007262344
-42.98241882484327,147.2346104630944,NA,NA,27040.904401119573,19.19155741740211
-42.9768801940408,147.29354872283926,NA,NA,2050.012336711388,1.4549413319456266
-42.95811703073469,147.47755802226118,NA,NA,38610.40034511782,27.402697193128333
-42.92264441679148,147.83673866645944,NA,NA,22609.6055545166,16.046561784610788
-42.92022499523971,147.88315104800446,NA,NA,17548.10804376656,12.454299534255897
-42.91458852744834,147.9418362604239,NA,NA,5568.927013830237,3.9523967450888837
-42.97444083941137,146.81475062214778,NA,NA,190277.18690844992,135.0441354921575
-42.969056115011774,146.8737408404402,NA,NA,233497.5496083117,165.7186299562184
-42.96365026557488,146.93272468827462,NA,NA,105134.21501081879,74.6161923426677
-42.95822329654001,146.99170214154103,526.5680846284079,0.37371759022598144,552.3706077850402,0.39203023973388235
-42.952775213364816,147.0506731761455,NA,NA,212766.00605744479,151.0049723615648
-42.94730602152538,147.10963776801046,NA,NA,243101.74774440657,172.5349522671445
-42.941815726516104,147.16859589307435,NA,NA,17878.85935029066,12.689041412555472
-42.91656705443506,147.4216316201351,NA,NA,46754.96882239054,33.18308646017781
-42.88234810350422,147.65369149812227,11749.531726631234,8.338915348922097,6296.161112277322,4.468531662368575
-42.88184620038761,147.69650936288608,NA,NA,181098.58618627337,128.52986954313226
-42.88121872570512,147.75886781902992,NA,NA,203324.69449646183,144.30425443325893
-42.87738820325641,147.81300827252093,NA,NA,124425.28429008226,88.30751191631104
-42.87397005445631,147.88472427983376,NA,NA,16169.54787790019,11.47590339098665
-42.87543436564842,147.92758242162003,36543.089307501214,25.935478571682907,32080.25879774724,22.76810418576809
-42.928310660852226,146.80788200179126,NA,NA,11949.078002882121,8.480537972237133
-42.90666102498534,147.04369718801362,NA,NA,6451.326805549216,4.578656355961119
-42.89570961993312,147.16156627415614,NA,NA,2067.7079979723485,1.4675003534225326
-42.86903916461602,147.4003283752834,NA,NA,14517.047474917228,10.303085503844732
-42.86796224722219,147.45612513640737,NA,NA,58068.0089991339,41.2122136260709
-42.857719234955056,147.50360067298072,NA,NA,43447.31438077522,30.83556733908816
-42.85003248728866,147.6379062557415,NA,NA,60675.99662071117,43.06316296714775
-42.84497269131819,147.69187691599745,NA,NA,261548.33592549973,185.62692400674217
-42.839688487907836,147.75051895618688,NA,NA,105803.7759568445,75.09139528519837
-42.8339090634414,147.80927007185446,NA,NA,250007.13283005022,177.43586432224998
-42.82464501828222,147.8556753570379,NA,NA,111279.00335990218,78.97729124194619
-42.86055925757645,147.03672763375252,NA,NA,8003.112420328746,5.679994620531403
-42.85509812246779,147.09563860995743,NA,NA,27758.782648377983,19.701052269963082
-42.84411263465109,147.21344119135372,NA,NA,2132.493572639732,1.5134801793042811
-42.8316078158114,147.33396824720904,NA,NA,242.18119918965505,0.1718816175937935
-42.82747644138368,147.39009627643446,NA,NA,12140.061152105485,8.616083145568123
-42.82410578756846,147.44648866992276,NA,NA,66943.92229853595,47.511655286398835
-42.82421569644801,147.5081039287333,NA,NA,18450.00602787371,13.094397464779071
-42.80477134236508,147.6274125023557,NA,NA,165303.68219824054,117.31985961550075
-42.799328591607285,147.68438972485046,NA,NA,105853.15488014408,75.12644065304761
-42.79363594286743,147.74322844565285,NA,NA,54682.912594975256,38.80973214689514
-42.78792228102789,147.80206045455097,NA,NA,288627.5540794481,204.8456735837105
-42.78060474522579,147.8539241081484,NA,NA,92136.66865994722,65.39153205106261
-42.830714806839104,146.85307349024725,NA,NA,111.91509783440253,0.07942874225294715
-42.82532089678764,146.91197687119302,NA,NA,12645.09736891992,8.97451906949604
-42.819905910450245,146.97087388394564,NA,NA,38252.58198381015,27.148745197878036
-42.814469853234854,147.0297645045069,NA,NA,90354.59357105185,64.12675200216597
-42.80901273056727,147.08864870889445,NA,NA,80415.76057475946,57.072931564768965
-42.78686836641493,147.32422132200318,NA,NA,37853.340937668305,26.86539456186537
-42.78141132662557,147.38297264998042,NA,NA,38199.54990551772,27.111107101148136
-42.773754381734186,147.43871778324512,NA,NA,188322.58872055763,133.65691179599548
-42.76906024909882,147.49975965939427,NA,NA,188026.59353886414,133.44683714610656
-42.76363145977782,147.5603314368747,NA,NA,215477.34492829334,152.92927248281998
-42.758921846458215,147.61834333015,NA,NA,295729.6111554227,209.8861683147074
-42.753284110672496,147.67713259872528,NA,NA,107708.79092906573,76.4434286224739
-42.74759563131172,147.73594464702586,NA,NA,96193.10879617343,68.27048175739775
-42.74188615301603,147.79474999263945,NA,NA,6330.713082180064,4.493053997288903
-42.73615568144448,147.85354861179775,NA,NA,2822.7703553119113,2.003385631875026
-42.72522958686186,147.90925619010574,NA,NA,11167.250738267448,7.9256570179328945
-42.71598962526517,147.94267426632,NA,NA,97.84417795845445,0.06944228385979734
-42.78462578829778,146.84619707354275,NA,NA,1264.8596679266907,0.8977002611261112
-42.77923583707657,146.90507368026343,NA,NA,23598.66675425357,16.748521472145896
-42.773824823934966,146.9639439275506,NA,NA,133030.2415681477,94.41464979996287
-42.768392754264326,147.02280779143763,NA,NA,132602.96153790163,94.11139924620413
-42.75727454747219,147.1403125710728,NA,NA,2586.024032673898,1.8353612723022696
-42.74442132097547,147.26094382680395,NA,NA,8271.891543939695,5.8707534023702594
-42.74091674793711,147.31703052216588,NA,NA,15212.41282417784,10.796602430218481
-42.73535845332206,147.37585558325569,NA,NA,307425.9699831608,218.1873456232511
-42.729779140422636,147.43467409363132,NA,NA,269159.6531806228,191.02885250576492
-42.72417881477429,147.49348602945605,NA,NA,372263.66397778294,264.20416180112346
-42.71855748193029,147.5522913669096,NA,NA,263425.95388651936,186.9595130493395
-42.712915147461594,147.61109008218824,NA,NA,124970.79360997716,88.69467254079288
-42.707251816957005,147.66988215150474,NA,NA,9963.669160103647,7.071447239250282
-42.701567496023074,147.72866755108865,NA,NA,138134.44367290608,98.03722049177154
-42.69586219028404,147.78744625718605,NA,NA,4757.728869311487,3.376670595678841
-42.69013590538171,147.84621824605983,NA,NA,1118.3602109780948,0.7937261965777819
-42.6843886469756,147.90498349398982,NA,NA,1052.729515110131,0.7471465685664521
-42.674651543956244,147.9452775963309,NA,NA,32061.58505017781,22.75485099373869
-42.75988247746588,146.60386453873463,NA,NA,1879.2200251730608,1.3337260647076372
-42.73854904899719,146.83932699229183,NA,NA,16050.89128054008,11.391690050063932
-42.73316304618835,146.89817684877005,NA,NA,162877.57938641444,115.59799814507767
-42.727755995789,146.95702035455832,NA,NA,223186.3821377138,158.4005551012873
-42.72232790317388,147.01585748572174,NA,NA,113574.08882851883,80.6061666632497
-42.716878773736056,147.07468821834135,NA,NA,2638.135859585999,1.8723462452704038
-42.71140861288627,147.13351252851433,NA,NA,680.9342004679826,0.4832748051582559
-42.705623823460826,147.1922616455939,NA,NA,12310.77804379251,8.7372448855873035
-42.70040521868527,147.25114178598957,NA,NA,9608.029127061356,6.819041254124454
-42.69487199624581,147.30994668556687,NA,NA,20226.633173769835,14.355310982093565
-42.68931776421821,147.3687450672478,NA,NA,27070.287054116892,19.212410968145416
-42.68374252810313,147.42753690721057,NA,NA,314310.62709393224,223.07354655353603
-42.678146293419175,147.48632218164983,NA,NA,212287.34067087836,150.66525242787677
-42.67252906570259,147.54510086677664,NA,NA,66843.68286969268,47.44051303739722
-42.66689085050756,147.60387293881854,NA,NA,97326.36142510289,69.0747774486181
-42.661231653405714,147.66263837401968,NA,NA,16663.414259649584,11.826411823739946
-42.655551479986684,147.7213971486407,NA,NA,8031.023783770291,5.699803962931363
-42.649850335857515,147.78014923895898,NA,NA,24853.03079315448,17.638772741770392
-42.644128226642955,147.83889462126862,NA,NA,3098.1534318962645,2.1988313924033105
-42.638385157985375,147.8976332718804,NA,NA,78909.5800802437,56.00396031245117
-42.63659881115705,147.9369921367508,NA,NA,14216.117985702263,10.089508861392664
-42.708504472770976,146.65595603472,NA,NA,0.8723245173947786,6.191089548578982e-4
-42.70318553985399,146.71479804721506,NA,NA,11835.383139713189,8.399846089221567
-42.69784555767393,146.7736337895529,NA,NA,15195.919764156912,10.784896922751534
-42.69248453153485,146.83246323778266,NA,NA,108607.00980371684,77.08091540363154
-42.6871024667591,146.89128636796931,NA,NA,220272.72043615312,156.3326617715778
-42.68169936868695,146.9501031561936,NA,NA,262900.26158263563,186.5864170210331
-42.67627524267689,147.00891357855227,NA,NA,96778.57210675834,68.68599865632245
-42.670830094105426,147.06771761115803,NA,NA,14322.175593780394,10.164780407225262
-42.66536392836706,147.12651523013955,NA,NA,156747.27332789698,111.24717766351809
-42.65987675087417,147.18530641164156,NA,NA,219907.92280172958,156.07375642422255
-42.65436856705716,147.244091131825,NA,NA,183113.99183512822,129.96024970555587
-42.6488393823644,147.30286936686701,NA,NA,95062.76637446962,67.4682515077854
-42.643289202261954,147.3616410929608,NA,NA,152936.9450715708,108.54289927009994
-42.637718032233835,147.4204062863161,NA,NA,244672.1074008736,173.64947296016578
-42.63212587778178,147.4791649231588,NA,NA,161230.87014029006,114.42929037635916
-42.626512744425206,147.5379169797313,NA,NA,22999.361812073228,16.323180846042035
-42.62087863770141,147.5966624322924,NA,NA,56099.40132269098,39.815047070753
-42.61522356316523,147.65540125711743,NA,NA,22618.34522849403,16.052764534062476
-42.60954752638925,147.71413343049826,NA,NA,90003.17458607478,63.877341792813894
-42.603850532963456,147.7728589287434,NA,NA,99234.80555379519,70.42924453782483
-42.59813258849557,147.83157772817808,NA,NA,13928.526215440716,9.885398307622935
-42.593415560166285,147.88880917358998,NA,NA,25114.49469016454,17.824339737519193
-42.603863466555275,147.93039527556607,NA,NA,8198.945623242993,5.818981989526609
-42.65712537448864,146.70799404150512,NA,NA,65715.48242808608,46.63980300077082
-42.65178929143428,146.766803064142,NA,NA,112390.56566016312,79.76619280352244
-42.646432178712146,146.82560580131928,NA,NA,160054.64526546188,113.5944962849268
-42.64105404162826,146.8844022291335,NA,NA,267349.76308999595,189.74433150461033
-42.635654885506725,146.94319232369716,NA,NA,142107.06521704694,100.85668219804609
-42.630234715689745,147.00197606113846,NA,NA,52672.206319628705,37.382687238913206
-42.62479353753722,147.06075341760166,NA,NA,146270.99748814479,103.81192156717161
